name,store,price,evaluate_num
小米（MI） 红米Note5 移动联通电信4G 双卡双待  玫瑰金 全网通(6G+64G),炜东通信专营店,￥1588.00,10+条评价
飞利浦 E330  学生 老人 备用 功能 机 大声大字大按键手电筒 双卡双待超长待机 陨石黑 移动2G/联通2G,HK数码国际全球购专营店,￥599.00,20+条评价
中兴（ZTE） GA350 儿童 CDMA电信3G  男女学生卡通迷你低辐射定位 蓝色,卓瓦手机专营店,￥99.00,200+条评价
诺基亚（NOKIA） 1050 直板按键小巧轻便老人学生备用小可更换电池移动联通2G 蓝色,名品荟海外专营店,￥198.00,100+条评价
华为（HUAWEI） 荣耀8 青春版  幻夜黑 移动全网通4G+64G,华冉数码旗舰店,￥1212.00,70+条评价
飞利浦（PHILIPS） E255  移动/联通2G  翻盖老人 宝石蓝,伟德手机专营店,￥258.00,7条评价
飞利浦（PHILIPS） E331 移动联通2G 双卡双待 老人 直板功能机 备用机 古铜棕,买卖宝手机专营店,￥238.00,400+条评价
小米（MI） 红米Note5  黑色 全网通(6GB+64GB),程楠手机专营店,￥1545.00,10+条评价
金立（Gionee） M6S Plus 6GB+256GB 全网通商务智能 超长待机 墨玉黑 64GB版,金立圆周率专卖店,￥3299.00,90+条评价
Apple 苹果 iPhone 7 4G 亮黑 全网通 32G 标配,能良数码旗舰店,￥3999.00,3400+条评价
华为（HUAWEI） 荣耀7C 畅玩7C 铂光金 全网通(4+64G),炜东通信专营店,￥1299.00,50+条评价
T668迷你汽车跑车型超小男女学生备用儿童卡通直板 黑色 移动联通振动版,跨境数码海外专营店,￥169.00,60+条评价
华为（HUAWEI） nova 3e 全网通4G 全面屏智能 双卡双待 幻夜黑 (4G RAM+64G ROM),众盛手机专营店,￥1999.00,3条评价
三星（SAMSUNG） Galaxy C5（SM-C5000）全网通4G智能 蔷薇粉 4G+32G,千瑞达手机旗舰店,￥1228.00,20+条评价
魅族（MEIZU） 魅族Pro7  香槟金 全网通(4G +128G) 高配版,魅族易道专卖店,￥1799.00,20+条评价
魅族（MEIZU） 魅族 魅蓝note6  香槟金 移动全网通 3GB+32GB,杰凌手机旗舰店,￥739.00,40+条评价
诺基亚（NOKIA） 新款105 移动联通2G 老人 黑色 双卡 新款,OKSJ手机旗舰店,￥159.00,200+条评价
华为（HUAWEI） 华为G9青春版  金色 全网通4G(3G+16G)标配,新松联手机旗舰店,￥778.00,1800+条评价
华为（HUAWEI） 荣耀 畅玩6 全网通 移动联通电信4G 智能老人 双卡双待 金色 全网通 2GB运存+16GB内存,宇航手机专营店,￥603.00,30+条评价
Apple 苹果 iPhone X 港版/美版 新款 苹果 全面屏5.8英寸智能 深空灰 64G 美版全网通4G,1号品质生活全球购专营店,￥6899.00,20+条评价
三星（SAMSUNG） E-1220直板老人机 移动联通 学生 男女款小巧型 长待机 黑灰色,YIFLY数码海外专营店,￥99.00,1100+条评价
小米（MI） 小米Mix2  黑色 6GB+128GB全网通,龙翔通讯手机专营店,￥2798.00,100+条评价
华为（HUAWEI） Mate9 Pro 4G 琥珀金 全网通(4G+64G）,培新数码旗舰店,￥2728.00,200+条评价
华为（HUAWEI） Mate10 Pro  宝石蓝 全网通(6GB+128GB),杰凌手机旗舰店,￥4999.00,10+条评价
小米（MI） 红米Note5 移动联通电信4G 金色 全网通(4G+64G),旭永手机专营店,￥1299.00,30+条评价
BIHEE 百合  C18 CDMA天翼电信版儿童学生迷你小 粉色,卓瓦手机专营店,￥189.00,2200+条评价
华为（HUAWEI） 华为 G9 Plus移动联通电信4G 双卡 冰河银 移动全网通（3G+32G）,旭永手机专营店,￥1166.00,20+条评价
苹果（Apple） 谷歌GooglePixel2/Pixel2 XL安卓原生8.0系统双4G智能 pixel 2 XL黑色 64GB,Starry sky海外专营店,￥6698.00,10+条评价
华为（HUAWEI） 畅享7 plus 香槟金 全网通(4+64G),中益德诚手机专营店,￥1299.00,0条评价
三星（SAMSUNG） 全新 机皇Note 8 双摄 全屏智能4G 移动联通电信4G 午夜黑 6GB+128GB 港版 双卡 全网通4G,国英生活馆海外专营店,￥5329.00,300+条评价
华为（HUAWEI） 华为 HUAWEI  Mate 9 Pro 全网通4G 玫瑰金色 4GB RAM+64GB ROM,华冉数码旗舰店,￥2799.00,0条评价
酷派（Coolpad） S588老人 移动/联通 双卡双待 儒雅黑,卓瓦手机专营店,￥158.00,30+条评价
Apple 苹果 iPhone 5S 移动联通4G 金色 官方标配 16GB,牧申手机旗舰店,￥1299.00,900+条评价
魅族（MEIZU） 魅蓝E3  金色 全网通(6G+128G),鹏瑶手机专营店,￥1999.00,30+条评价
魅族（MEIZU） 魅蓝 E3 全面屏 全网通公开版 移动联通电信4G 双卡双待 丹青 6GB运存+64GB内存,宇航手机专营店,￥1959.00,2条评价
纽曼（Newman） A520 移动联通 学生 儿童迷你小 浅紫色,维西特手机专营店,￥129.00,10+条评价
美图（meitu） 美图V6美颜自拍 墨尔本绿 6+128G 官方标配,牧申手机旗舰店,￥5799.00,100+条评价
华为（HUAWEI） 荣耀Magic魔法 移动联通电信全网通 4G智能 玄金黑 全网通(4G+64G),明日手机专营店,￥3099.00,20+条评价
SONY 【现货新款】全球购索尼/ Xperia XZ1 G8342 移动联通 港版 月光蓝,东源全球购专营店,￥2770.00,200+条评价
华为（HUAWEI） 华为 P20 Pro AI智慧全面屏 全网通 移动联通电信4G 双卡双待 极光色 6GB+128GB,魅立数码旗舰店,￥6188.00,10+条评价
华为（HUAWEI） P20 AI智慧全面屏 4G 亮黑色 6G+128GB,优机库无界零售专营店,￥4288.00,2条评价
国美（GOME） 国美 U1 全网通4G 虹膜识别 指纹识别 典雅金 (3+32G)标配,牧申手机旗舰店,￥539.00,50+条评价
小米（MI） 红米5 全网通4G版 玫瑰金 全网通(3G+32G),施霖手机专营店,￥848.00,50+条评价
纽曼（Newman） A520+儿童小 2G学生迷你小女生卡通 蓝色移动联通版,易为理想手机专营店,￥129.00,100+条评价
360 C5 移动4G 双卡双待 黑色,千瑞达手机旗舰店,￥308.00,6条评价
魅族（MEIZU） 魅蓝S6  磨砂黑 全网通3G+32G,君问手机旗舰店,￥939.00,2400+条评价
小米（MI） 小米MIX2S 全面屏 全网通4G 智能 黑色 8GRAM+256GROM,千瑞达手机旗舰店,￥4258.00,20+条评价
华为（HUAWEI） 荣耀7x 畅玩7X 4G全面屏 全网通高配版 双卡双待 幻夜黑 全网通(4G RAM+128G ROM),中恒国信手机旗舰店,￥1799.00,300+条评价
三星（SAMSUNG） Galaxy S9 移动联通 双卡双待 智能4G S9 勃艮第红（预售） 港版 三网双卡 256GB（不带发票）,HT国际专营店,￥3999.00,0条评价
荣耀 7A 畅玩7A  全面屏 全网通 极光蓝 2GB+32GB,中域电讯旗舰店,￥799.00,2条评价
苹果（Apple） 全球购 Apple 苹果 iphone 8  4.7英寸  64G黑色 港版,GIT汽车用品海外旗舰店,￥4638.00,0条评价
诺基亚（NOKIA） X6  黑色 6G+64G,泰捷森手机专营店,￥2199.00,0条评价
天语（K-Touch） T91 移动/联通 双屏翻盖老人 红色,天探手机旗舰店,￥168.00,50+条评价
华为（HUAWEI） 华为nova3e 幻夜黑 全网通(4GB RAM+128GB ROM)标配,爵臻手机专营店,￥2199.00,40+条评价
SOYES 索野 7S 移动联通 迷你智能 迷你 卡片 WIFI热点 特色 黑色 ROM 1G + RAM 8G,三猫手机专营店,￥499.00,1300+条评价
华为（HUAWEI） 华为畅享7S 全面屏 蓝色 全网通4G(4G+64G),施霖手机专营店,￥1229.00,4条评价
魅族（MEIZU） 魅族15 全面屏 砚黑色 全网通(4G+64G),澳飞华宇手机专营店,￥2499.00,1条评价
华为（HUAWEI） 荣耀 8 青春版 5.2英寸玻璃机身指纹识别新款高颜值美颜自拍 流光金 4G / 64G 全网通,名品荟海外专营店,￥1399.00,8条评价
酷派（Coolpad） 8722V 移动4G 智能 智商白 移动4G (2GB/16GB),天域手机专营店,￥388.00,90+条评价
酷派（Coolpad） 8722V 移动4G 智能 智商白 移动4G (2GB/16GB),天域手机专营店,￥388.00,90+条评价
华为（HUAWEI） 华为7A HUAWEI 7A 荣耀7A HONOR 畅玩7A 双卡双待4G 极光蓝 全网通 标配版2G+32G,华冉数码旗舰店,￥799.00,10+条评价
奥洛斯（aloes） Q3 5.5英寸2G+16G内存 全网通4G 智能 玫瑰金色,博力杰手机专营店,￥429.00,80+条评价
东北丰（DBEIF） 东北丰 D2016 三防电霸移动联通双卡双待大屏老人老年机直板 超 军工野战黑,进万亿手机专营店,￥179.00,300+条评价
酷派（Coolpad） 5263 电信4G版入门级智能 双卡双待 白色 512M+4G,莫拉克手机专营店,￥249.00,0条评价
努比亚（nubia） V18 游戏 曜石黑 全网通(4G RAM+64G ROM)标配版,费罗科斯手机专营店,￥1285.00,100+条评价
飞利浦（PHILIPS） E151Y 电信直板老人 超长待机老年 学生备用功能机 炫舞红,点魅手机数码专营店,￥198.00,10+条评价
飞利浦（PHILIPS） E170 移动/联通 无游戏不能上网 商务备用 学生 金色,佳翰鑫手机专营店,￥199.00,200+条评价
海语（HAIYU） H6（6800毫安）电信三防老人机天翼电信2G电霸老人 黑色,海语官方旗舰店,￥128.00,6条评价
华为（HUAWEI） 华为 麦芒5  香槟金 全网通(4G+64G)标配,程楠手机专营店,￥1347.00,3条评价
金立（Gionee） 金立 金钢2 3GB+16GB 移动联通电信4G  双卡双待 金典黑,金立金志鸿达专卖店,￥899.00,90+条评价
华为（HUAWEI） 荣耀畅玩6A  金色 全网通X(3G+32G),鹏瑶手机专营店,￥858.00,300+条评价
金柏利 001B 移动/联通 卡片 学生迷你 小 超薄 红色,顶尖手机专营店,￥218.00,10+条评价
华为（HUAWEI） Mate RS 保时捷设计 全网通版 移动联通电信4G 双卡双待 瑞红 6GB+512GB,元厚手机专营店,￥15400.00,70+条评价
锤子（smartisan） 坚果 3 全面屏双摄 全网通4G智能 双卡双待 碳黑色 (4G RAM+64G ROM),众盛手机专营店,￥1699.00,8条评价
华为（HUAWEI） P20 全网通4G全面屏美颜双摄拍照 亮黑色 6GB+64GB,江苏中博手机专营店,￥3788.00,0条评价
酷派（Coolpad） 5370 双卡双待 智能学生 金色 全网通4G(2GB/16GB),天域手机专营店,￥456.00,20+条评价
诺基亚（NOKIA） 诺基亚 3310  黄色 移动联通2G 时尚 经典复刻 双卡双待,佳沪手机旗舰店,￥369.00,100+条评价
誉品（YEPEN） N2 移动/联通卡片 超薄学生小 迷你 双卡 蓝色,誉品手机官方旗舰店,￥238.00,80+条评价
本易（BENEVE） aeku A5按键直板超薄超小迷你卡片男女学生儿童按键袖珍个性 黑色,启吾车品海外专营店,￥199.00,8条评价
华为（HUAWEI） 荣耀9  双卡双待 幻夜黑 全网通 (6G RAM+128G ROM) 尊享版,松锐手机专营店,￥2699.00,60+条评价
小米（MI） 小米MIX2S 全面屏全网通4G游戏 白色 6GB+128GB,江苏中博手机专营店,￥3639.00,2条评价
金立（Gionee） 大金钢2 4G+64G 全网通智能 全面屏 金刚 尊爵金 全网通,金立圆周率专卖店,￥1599.00,300+条评价
酷派（Coolpad） Cool Changer 1C C107-9乐酷1C 全网通4G 桀骜银 3+32G公开版全网通,莫拉克手机专营店,￥749.00,10+条评价
小米（MI） 红米Note5A  铂银灰 移动全网通 4GB+64GB 支持指纹,则合手机专营店,￥1089.00,100+条评价
迪美（DIMI） M6 移动/联通/电信4G 智能 指纹解锁 双卡双待 魅海蓝,建业盛林专营店,￥498.00,500+条评价
PHILIPS 飞利浦 E350 移动联通2G 双卡双待 老人 深海蓝,众盛手机专营店,￥349.00,60+条评价
华为（HUAWEI） 荣耀9青春版  珠光白 全网通4G(4G+64G)尊享,澳飞华宇手机专营店,￥1649.00,10+条评价
华为（HUAWEI） 华为mate10pro  银钻灰 全网通(6G RAM+64G ROM)标配,费罗科斯手机专营店,￥4499.00,50+条评价
中兴（ZTE） Blade A3 3GB+32GB  移动联通电信全网通4G 冰川蓝,宇航手机专营店,￥768.00,40+条评价
纽曼（Newman） E6 移动/联通2G 老人 触屏手写 双卡双待 香槟金,程楠手机专营店,￥198.00,30+条评价
飞利浦（PHILIPS） 飞利浦 E330 移动联通 老人老人机 双卡双待 陨石黑,炫华数码专营店,￥398.00,500+条评价
乐丰（lephone）D1 移动/联通2G 老人 双卡双待 黑色,诺菲手机专营店,￥88.00,80+条评价
华为（HUAWEI） Mate10 保时捷设计限量版  钻石黑 全网通(6G+256G),炜东通信专营店,￥8999.00,10+条评价
Apple 苹果  iPhone 8  深空灰色 双4G版 64G内存,君问手机旗舰店,￥4678.00,200+条评价
华为（HUAWEI） 荣耀7c 畅玩7C 全面屏 魅焰红 全网通(4+64G)高配版,中益德诚手机专营店,￥1299.00,10+条评价
360 N5全网通4G智能 流光金（6GRAM+32GROM）,OKSJ手机旗舰店,￥1599.00,800+条评价
360 N6 lite 全网通 璀璨金全网通（4G+32G）,谷高数码手机专营店,￥878.00,20+条评价
三星（SAMSUNG） 专用补差价链接 请勿单拍,元厚手机专营店,￥1000.00,60+条评价
努比亚（nubia） 红魔 全网通 移动联通电信4G游戏 双卡双待 8GB+128GB,亿宏星手机专营店,￥3549.00,7条评价
APPLE 全球购 iPhone 6s Plus (海外版官换) 移动联通 4G智能 金色 64G,垚虎全球购专营店,￥2758.00,900+条评价
小米（MI） 小米4X 红米4X  香槟金 全网通(3G+32G )标配,融一手机专营店,￥838.00,400+条评价
NEWMIND F1 电信2G 直板跑车儿童迷你超小学生男女款卡片备用机卡通 红色-电信版,思拓帆手机专营店,￥198.00,2条评价
诺基亚（NOKIA） 新105移动老人机直板大声老年小超长待机学生机新款备用 单卡黑色 官方标配,鸿鑫全球购专营店,￥199.00,10+条评价
荣耀 畅玩6  全网通4G 双卡双待 金色 全网通16GB,英普通讯手机专营店,￥568.00,40+条评价
Apple 苹果 iPhone X  深空灰 全网通 256GB,程楠手机专营店,￥9058.00,0条评价
魅族PRO7 Plus 魅蓝全网通公开版移动联通电信双卡双待4G游戏摄影美颜双摄 月光银 全网通 6GB+64GB,皇家礼赞手机专营店,￥1957.00,200+条评价
青橙（GreenOrange） VOGA V 激光投影 4G+64G曜石黑,佳沪手机旗舰店,￥2788.00,90+条评价
APPLE 苹果iphoneX 美版 欧版 官换机 全新未激活 送原装配件 黑色 256G美版三网官换机,EC WORKSHOP電子產品全球購专营店,￥7399.00,1条评价
三星（SAMSUNG） note 8 首台双摄 全面屏智能4G  吃鸡 港版三网双卡256G 午夜黑（带发票可联保）,HT国际专营店,￥6286.00,400+条评价
华为（HUAWEI） 荣耀V9 Play 智能老人  双卡双待 幻影黑 全网通4G（4GB+32GB）,安铎数码专营店,￥1109.00,4条评价
美图（meitu） 美图M8s  芭比粉 全网通(4G RAM+64G ROM),费罗科斯手机专营店,￥2166.00,10+条评价
小米 XIAOMI MI 红米NOTE 4X 全网通4G  磨砂黑色 3GB RAM+32GB ROM,华冉数码旗舰店,￥878.00,20+条评价
魅族（MEIZU） 魅蓝M15  曜岩黑 4GB+64GB,费罗科斯手机专营店,￥1699.00,20+条评价
金立（Gionee） 金立金钢2 3GB+16GB版 移动联通电信4G 智能 特色 金色,金立万信专卖店,￥899.00,100+条评价
苹果(Apple）iPhone7 Plus海外/美版官换苹果移动联通4G智能全球购 玫瑰金 256GB 美版三网官换,HK数码国际全球购专营店,￥4568.00,0条评价
华为（HUAWEI） 荣耀 V10全网通 标配版 移动联通电信4G 双卡双待 黑色 (全网通4G)(6G RAM+128G ROM),中恒国信手机旗舰店,￥3259.00,1条评价
诺基亚（NOKIA） 230 DS老人机 直板大屏大声大按键 移动联通双卡学生备用功能 黑色,HK数码国际全球购专营店,￥568.00,200+条评价
易百年 老人机 功能机 Ez626 移动联通2G 灰色,多田富手机专营店,￥499.00,100+条评价
小米（MI） 红米note5A 全网通移动4G 智能老人机 双卡双待 2+16GB 香槟金,多如意数码专营店,￥779.00,2100+条评价
纽曼（Newman） F1 移动联通2G  个性迷你 儿童学生 双卡双待 黑色,酷威手机专营店,￥128.00,100+条评价
华为（HUAWEI） 荣耀7A 畅玩7A  幻夜黑 2GB+32GB,京联通达旗舰店,￥799.00,0条评价
创星 S1C 电信2G 三防老人 军工电霸老年机 户外超长待机 军绿色,金诚手机专营店,￥169.00,10+条评价
天语（K-TOUCH） N1 双卡双待移动老人 红色,华扬数码手机专营店,￥158.00,200+条评价
Apple 苹果 iPhone7 /7Plus（韩版官换激活）苹果7/7Plus移动联通4G iPhone7亮黑色 128GB,东源全球购专营店,￥3288.00,600+条评价
小米 XIAOMI MI Max2  6.44英寸大屏 移动电信联通4G 双卡双待 金色 全网通4G+128G,华冉数码旗舰店,￥1599.00,30+条评价
360 N6 全网通  移动联通电信4G 双卡双待 燧石黑 (4G RAM+64G ROM),众盛手机专营店,￥1099.00,60+条评价
飞利浦（PHILIPS）E103 移动/联通2G 炫舞红,优爱特手机旗舰店,￥88.00,10+条评价
AGM X2 全网通4G 三防智能超长待机 移动联通电信 双卡双待 太空救援定制版 6G+64G,AGM手机官方旗舰店,￥3699.00,700+条评价
三星（SAMSUNG） W2017 翻盖 黑色 电信4G版(4G+64G)标配,佳沪手机旗舰店,￥8899.00,100+条评价
魅族（MEIZU） 魅族 PRO6S  移动联通电信全网通4G智能 双卡双待 玫瑰金（4G+64G）,优爱特手机旗舰店,￥1499.00,70+条评价
酷派（Coolpad） 锋尚MAX A8-930 全网通4G双卡双待 尊爵金 3+32G公开版全网通,莫拉克手机专营店,￥798.00,5条评价
酷派（Coolpad） Cool Changer S1全网通4G 双卡双待 暗夜黑 （4G RAM +64G ROM）,博海宇通手机旗舰店,￥1488.00,1200+条评价
Apple 苹果 iPhone 8 Plus  移动联通电信4G 智能全网通 红色特别版 64G,顺电手机旗舰店,￥6099.00,4条评价
华为（HUAWEI） 华为 nova 金色 全网通（4GB+64GB）,华耀瑞隆手机旗舰店,￥1139.00,6条评价
小米（MI） 小米Note3  全网通4G双卡双待 黑色 全网通4G(6G RAM+128G ROM),宏乐迪手机专营店,￥2339.00,50+条评价
苹果（Apple） iPhone 6 Plus 苹果【海外版官换】移动联通电信4G 深空灰 64GB 移动联通4G,美丽生活馆海外专营店,￥2188.00,100+条评价
360 N6 全面屏 金色 全网通(6+64G),鹏瑶手机专营店,￥1329.00,0条评价
魅族（MEIZU） 魅族5 魅蓝A5  香槟金 移动联通4G(2G+16G),易讯通通信专营店,￥451.00,300+条评价
华为（HUAWEI） 荣耀9 青春版 移动联通电信4G 双卡双待 幻夜黑 全网通(4GB+32GB)高配版,亿宏星手机专营店,￥1399.00,5条评价
华为（HUAWEI） 畅享8e全面屏 全网通4G移动联通电信版 智能老人机 双卡双待 金色（3+32G）礼盒版,石羽手机专营店,￥1099.00,30+条评价
Apple 苹果 iPhone X/iPhone8/ 8Plus 港版/美版 智能 iphone X 黑色 64GB 美版 全网通4G,1号品质生活全球购专营店,￥6699.00,40+条评价
摩托罗拉（Motorola）Z Play（XT1635-03） 贵族白,伟德手机专营店,￥1498.00,40+条评价
苹果（Apple） 苹果 Apple iPhone 7 移动联通电信全网通4G 分期 玫瑰金 256G标配,智能堂手机旗舰店,￥6888.00,20+条评价
魅族（MEIZU） 魅蓝6 指纹解锁 2.5D弧面屏 全网通 月光银 全网通版 3G+32G,量黑手机专营店,￥699.00,30+条评价
华为（HUAWEI） 畅享7 全网通 3G+32G 移动/联通/电信4G智能 香槟金,星泰手机专营店,￥999.00,2条评价
华为（HUAWEI） P7 Ascend P7 智能 安卓  电信4G联通3G移动2G 黑色 移动版 2GB+16GB,富瑞康全球购专营店,￥588.00,30+条评价
华为（HUAWEI） 荣耀7A 畅玩7A 铂光金 全网通(2GB RAM+32GB ROM)标配,爵臻手机专营店,￥799.00,7条评价
BIHEE 百合Q7 电信三防直板按键老人 绿色,黑蜂手机通讯专营店,￥179.00,70+条评价
三星（SAMSUNG）（ Galaxy S9SM-G9600）全网通4G双卡双待新品 夕雾紫 S9+（6GB+128GB）,跨境购3C全球购专营店,￥7499.00,0条评价
华为（HUAWEI） 荣耀V9 Play  铂光金 全网通 4GB+32GB高配,世纪金联手机专营店,￥1068.00,400+条评价
华为（HUAWEI） P20 樱粉金 全网通(6GB RAM+128GB ROM),华顶聚瑞手机旗舰店,￥4288.00,0条评价
华为（HUAWEI） 畅享8 Plus 全面屏  全网通4G移动联通电信版 智能老人机 双卡双待 金色（4+64G）全网通,石羽手机专营店,￥1699.00,10+条评价
金立（Gionee） 金立 W909  移动联通电信4G 双卡双待 爵士金,恒金煜手机专营店,￥3499.00,100+条评价
Apple 苹果 iPhone7 Plus 全网通4G 亮黑色 32GB,世纪金联手机专营店,￥4658.00,300+条评价
苹果（Apple） iPhoneX韩版/日版/美版全新激活4G智能 白色 64GB日版激活三网 白色 256G美版激活,华维斯生活馆全球购专营店,￥7769.00,8条评价
魅族（MEIZU） 魅族15 全面屏 砚黑 全网通（4+64）,海迈手机专营店,￥2499.00,2条评价
华为（HUAWEI） 华为Nova 3e  移动联通电信4G双卡 樱语粉 公开全网通(4G+128G),旭永手机专营店,￥2199.00,30+条评价
欧奇（OUKI） P6 移动4G联通 大屏商务智能 双卡双待 超长待机 锖色,OUKI欧奇手机旗舰店,￥1399.00,20+条评价
摩托罗拉（Motorola） Moto Z2 Play 移动联通电信4G 金色 全网通(4G RAM+64G ROM),旭永手机专营店,￥2299.00,10+条评价
小米（MI） 小米MIX2  黑色 全网通(6G+128G),旭永手机专营店,￥3599.00,400+条评价
华为（HUAWEI）荣耀10  幻影紫 全网通（6GB 128GB）,伟德手机专营店,￥2788.00,1条评价
华为（HUAWEI） P10 Plus  亮黑色 全网通 6G+64G,华耀瑞隆手机旗舰店,￥2999.00,10+条评价
华为（HUAWEI） 荣耀7A 畅玩7A 全面屏 幻夜黑 全网通(3G+32G),爱优创杰手机专营店,￥999.00,7条评价
魅族（MEIZU）魅蓝 S6  淡钴蓝 全网通(3G+64G),费罗科斯手机专营店,￥1299.00,70+条评价
Apple 苹果（APPLE）  苹果 iPhone X 全面屏移动联通电信4G 深空灰 全网通  64G,Apple爱施德专卖店,￥7760.00,0条评价
保千里（PROTRULY） 保千里打令 V10S 全网通 全景拍摄VR智能 双卡双待 骑士黑,合富荣三防手机专营店,￥2399.00,10+条评价
金柏利 002B 电信2G 老人 超薄卡片儿童学生备用 粉色,维西特手机专营店,￥199.00,10+条评价
卡特（CAT） S60 联通4G 双卡双待 夜视热成像三防智能 FLIR户外坚固超长待机 经典黑色,CAT卡特手机旗舰店,￥4999.00,9条评价
Apple 苹果X iPhoneX (A1865)  全网通 4G  深空灰色 256G,世纪金联手机专营店,￥8818.00,60+条评价
小米（MI） 红米5 plus  玫瑰金 全网通(4GB+64GB),费罗科斯手机专营店,￥1299.00,300+条评价
华为（HUAWEI） 华为畅享7 全网通4G 双卡双待 黑色 2GB+16GB,迪信手机专营店,￥969.00,9条评价
华为（HUAWEI） 畅享5S 4G智能老人指纹 金色 全网通版【带指纹】,跨境全球购专营店,￥699.00,3条评价
飞利浦（PHILIPS） E321 移动/联通2G 翻盖老人 中国红 中国红,培新数码旗舰店,￥285.00,0条评价
华为（HUAWEI） 华为畅享7  黑色 全网通(3GB+32GB),三杰时代手机专营店,￥999.00,0条评价
联想（LENOVO） 联想 A560 联通3G 双卡双待 4G ROM 黑色,牧申手机旗舰店,￥288.00,700+条评价
华为（HUAWEI） 荣耀畅玩7a  铂光金 全网通(2+32G),炜东通信专营店,￥799.00,2条评价
华为（HUAWEI） 荣耀 畅玩7C  魅焰红 全网通(3G+32G),鹏瑶手机专营店,￥909.00,100+条评价
金柏利 V66 电信 迷你小 超薄卡片 备用学生 蓝色,维西特手机专营店,￥299.00,8条评价
Apple 苹果 iPhone 6s Plus(A1699) 全网通4G 银色（128G）,久汇通数码旗舰店,￥3988.00,200+条评价
摩托罗拉（Motorola） Moto Z(XT1650-05)  黑色 公开全网通4G(4G+64G),鹏瑶手机专营店,￥1599.00,100+条评价
三星（SAMSUNG） Galaxy S9/S9+ 海外版/韩版/港版智能 现货 夕雾紫 S9+ 韩版 单卡两网256G,垚虎全球购专营店,￥4788.00,20+条评价
小米（MI） 红米S2   智能自拍4G 香槟金 3G+32GB【全网通】,长宏时代手机专营店,￥949.00,0条评价
努比亚（nubia） 红魔游戏 曜石黑 全网通(6GB+64GB),费罗科斯手机专营店,￥2999.00,400+条评价
酷派（Coolpad） 5370 双卡双待  智能老人机 锐志金 2GB+16GB,安铎数码专营店,￥458.00,1条评价
华为（HUAWEI） 华为畅享8 Plus 高清四摄大电池  全网通移动联通电信4G 双卡双待 金色 4GB RAM + 64GB ROM,飞鸿手机专营店,￥1699.00,2条评价
努比亚（nubia） 【现货速发】 Z17畅享版 无边框 全网通 移动联通电信4G 极光蓝 6GB+128GB,中域电讯旗舰店,￥2799.00,10+条评价
APPLE 苹果iPhone7 Plus（韩版官换激活）移动联通4G智能 亮黑色 128GB,XINKE全球购专营店,￥4388.00,600+条评价
sungee 老年机老人机  超长待机 后置摄像头老人  耐摔三防  F700 绿色,富瑞康全球购专营店,￥72.00,800+条评价
迪美（DIMI） M969 移动/联通2G 三防老人 双卡双待 黑色,谷鸽专营店,￥128.00,20+条评价
苹果（Apple） iPhone 8  金色 64G【全网通4G】,长宏时代手机专营店,￥4758.00,0条评价
联想（Lenovo） 联想S5  全面屏 红色 全网通(3G+32G),鹏瑶手机专营店,￥999.00,100+条评价
华为（HUAWEI） 畅享7Plus 5.5英寸大屏4G智能新品双卡双待 全网通 香槟金 4GB+64GB,丰赉易手机专营店,￥1268.00,5条评价
金立（Gionee） 金立S11全面屏 移动联通电信4G 双卡双待 月光蓝,恒金煜手机专营店,￥1799.00,200+条评价
SUGAR糖果C9 全网通 3GB+64GB 曜岩黑,SUGAR糖果手机京东自营官方旗舰店,￥1499.00,2200+条评价
华为（HUAWEI） 荣耀9青春版 移动联通电信4G 全面屏双卡双待 智能 幻夜黑 全网通(4GB+32GB)高配版,八连星手机专营店,￥1399.00,5条评价
华为（HUAWEI） 荣耀 畅玩7X  全网通4G 全面屏 极光蓝 4GB+64GB,中国移动手机官方旗舰店,￥1699.00,8条评价
小米（MI） 小米 红米note4X 樱花粉 全网通4G(3G RAM+32G ROM),爱优创杰手机专营店,￥899.00,3600+条评价
中兴（ZTE） 远航4 BA610T 联通4G智能 金色 联通版,八连星手机专营店,￥399.00,9条评价
小米（MI） 红米5 全网通4G 金色 3GB+32GB,江苏中博手机专营店,￥825.00,0条评价
华为（HUAWEI） Mate10 Pro 全网通4G 华为mate华为128G华为商务 摩卡金 全网通6G+128G,金长驰通信专营店,￥4999.00,2条评价
华为（HUAWEI） 荣耀7A 畅玩7A  黑色（2G+32G） 全网通,聚捷联盛手机旗舰店,￥799.00,10+条评价
小米（MI） 红米5 全网通4G智能 千元全面屏 金色 3G+32G,久汇通官方旗舰店,￥888.00,0条评价
华为（HUAWEI） 荣耀7 八核智能4G版指纹识别4G 老人机 冰河银 移动4G增强版【3G+32G】,跨境全球购专营店,￥799.00,2条评价
中兴健康（ZTE Health） L628 移动/联通2G老人 三防直板老年人 橙色,尚品手机专营店,￥238.00,1条评价
诺基亚（NOKIA） (Nokia7)  诺基亚7 双卡双待 黑色 全网通(4G RAM + 64G ROM)标配,茄子手机旗舰店,￥1289.00,100+条评价
华为（HUAWEI） 畅享7S 全面屏 全网通版 黑色 全网通(4G+64G),优爱特手机旗舰店,￥1388.00,80+条评价
纽曼（Newman）C5 CDMA天翼电信老人 学生儿童备用 老年人功能机 特色 粉色,江南北手机专营店,￥115.00,100+条评价
小米（MI） 小米 红米Note5 全网通  黑色 全网通 4GB+64GB,龙翔通讯手机专营店,￥1225.00,400+条评价
